,movieId,title,genres,rating_size,rating_mean
4249,4340,"Animal, The (2001)",Comedy,1507.0,2.254810882548110
4250,4341,What's the Worst That Could Happen? (2001),Comedy,377.0,2.5119363395225500
4251,4342,Big Eden (2000),Drama|Romance,188.0,3.5425531914893600
4252,4343,Evolution (2001),Comedy|Sci-Fi,4666.0,2.8484783540505800
4253,4344,Swordfish (2001),Action|Crime|Drama,5788.0,3.0678991015895000
4254,4345,"Anniversary Party, The (2001)",Drama,1011.0,3.4648862512364000
4255,4346,Bride of the Wind (2001),Drama|Musical|Romance,31.0,2.2903225806451600
4256,4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,219.0,3.7557077625570800
4257,4348,Whatever Happened to Harold Smith? (1999),Comedy,32.0,3.3125
4258,4349,Catch-22 (1970),Comedy|War,1432.0,3.6944832402234600
4259,4350,Forgotten Silver (1996),Comedy|Documentary,386.0,3.738341968911920
4260,4351,Point Break (1991),Action|Crime|Thriller,3854.0,3.3213544369486200
4261,4352,Shag (1989),Comedy|Drama,216.0,3.122685185185190
4262,4353,Uncommon Valor (1983),Action|War,349.0,3.174785100286530
4263,4354,Unlawful Entry (1992),Crime|Thriller,528.0,2.990530303030300
4264,4355,Youngblood (1986),Action|Drama,424.0,2.8514150943396200
4265,4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,1385.0,3.7046931407942200
4266,4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance,768.0,3.6302083333333300
4267,4358,Macabre (1958),Horror|Thriller,32.0,2.46875
4268,4359,"Seven Year Itch, The (1955)",Comedy,1475.0,3.725762711864410
4269,4360,There's No Business Like Show Business (1954),Musical,226.0,3.3230088495575200
4270,4361,Tootsie (1982),Comedy|Romance,8015.0,3.651777916406740
4271,4362,"Boys Next Door, The (1986)",Crime|Drama,35.0,2.842857142857140
4272,4363,Too Late the Hero (1970),Action|War,61.0,3.122950819672130
4273,4364,"Trio, The (Trio, Das) (1998)",Drama|Romance,7.0,2.2142857142857100
4274,4365,Pavilion of Women (2000),Drama,16.0,2.625
4275,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,2515.0,3.188469184890660
4276,4367,Lara Croft: Tomb Raider (2001),Action|Adventure,7131.0,2.758028327022860
4277,4368,Dr. Dolittle 2 (2001),Comedy,1735.0,2.489337175792510
4278,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,6789.0,2.864413021063490
4279,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,11196.0,3.214049660593070
4280,4371,Baby Boy (2001),Crime|Drama,322.0,2.861801242236030
4281,4372,Crazy/Beautiful (2001),Drama|Romance,1294.0,3.1217156105100500
4282,4373,Pootie Tang (2001),Comedy,481.0,2.527027027027030
4283,4374,Let It Snow (1999),Comedy|Romance,19.0,2.4210526315789500
4284,4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",Comedy|Drama,63.0,3.1904761904761900
4285,4376,Down From the Mountain (2000),Documentary,71.0,3.640845070422540
4286,4377,Russian Doll (2000),Comedy|Romance,32.0,3.046875
4287,4378,Sexy Beast (2000),Comedy|Crime|Drama,2672.0,3.6046032934131700
4288,4379,"South of Heaven, West of Hell (2000)",Drama|Western,26.0,1.9038461538461500
4289,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,1042.0,3.81957773512476
4290,4381,"Closet, The (Placard, Le) (2001)",Comedy,722.0,3.776315789473680
4291,4382,Wolves (1999),Documentary|IMAX,40.0,2.925
4292,4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,817.0,3.4394124847001200
4293,4384,Lumumba (2000),Drama,119.0,3.588235294117650
4294,4385,Pandaemonium (2000),Drama,17.0,3.264705882352940
4295,4386,Cats & Dogs (2001),Children|Comedy,2003.0,2.691962056914630
4296,4387,Kiss of the Dragon (2001),Action,1597.0,3.2448340638697600
4297,4388,Scary Movie 2 (2001),Comedy,3724.0,2.3913802363050500
4298,4389,Lost and Delirious (2001),Drama,358.0,3.4371508379888300
4299,4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,342.0,2.5760233918128700
4300,4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)",Drama,146.0,3.6027397260274000
4301,4392,Alice (1990),Comedy|Drama|Fantasy|Romance,371.0,3.417789757412400
4302,4393,Another Woman (1988),Drama,219.0,3.6872146118721500
4303,4394,Beach Blanket Bingo (1965),Comedy|Musical,250.0,2.646
4304,4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,143.0,3.8076923076923100
4305,4396,"Cannonball Run, The (1981)",Action|Comedy,1667.0,2.8977204559088200
4306,4397,Cannonball Run II (1984),Action|Comedy,597.0,2.245393634840870
4307,4398,Speed Zone! (a.k.a. Cannonball Run III) (1989),Action|Comedy,257.0,1.8268482490272400
4308,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,161.0,3.549689440993790
4309,4400,Donovan's Brain (1953),Sci-Fi,65.0,2.8692307692307700
4310,4401,Donovan's Reef (1963),Action|Comedy|Romance,259.0,3.451737451737450
4311,4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy,61.0,2.442622950819670
4312,4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,271.0,3.3542435424354200
4313,4404,Faust (1926),Drama|Fantasy|Horror,267.0,3.801498127340820
4314,4405,"Last Laugh, The (Letzte Mann, Der) (1924)",Drama,260.0,3.898076923076920
4315,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,1848.0,3.9748376623376600
4316,4407,Salvador (1986),Drama|Thriller|War,775.0,3.7496774193548400
4317,4408,September (1987),Drama,117.0,3.123931623931620
4318,4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,316.0,3.060126582278480
4319,4410,Something Wild (1986),Comedy|Crime|Drama,809.0,3.5710754017305300
4320,4411,Sons of Katie Elder (1965),Western,350.0,3.462857142857140
4321,4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,138.0,1.9782608695652200
4322,4413,Village of the Giants (1965),Sci-Fi,45.0,2.1555555555555600
4323,4414,X: The Man with the X-Ray Eyes (1963),Sci-Fi|Thriller,233.0,3.259656652360520
4324,4415,Cheech & Chong's Nice Dreams (1981),Comedy,477.0,2.9832285115304000
4325,4416,"Day the Earth Caught Fire, The (1961)",Sci-Fi,143.0,3.4265734265734300
4326,4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror,87.0,3.0057471264367800
4327,4418,Things Are Tough All Over (1982),Comedy,68.0,2.9558823529411800
4328,4419,All That Heaven Allows (1955),Drama|Romance,298.0,3.8523489932885900
4329,4420,"Barefoot Contessa, The (1954)",Drama,180.0,3.352777777777780
4330,4421,"Blackout, The (1997)",Drama,30.0,2.433333333333330
4331,4422,Cries and Whispers (Viskningar och rop) (1972),Drama,644.0,3.968944099378880
4332,4423,"Entertainer, The (1960)",Drama,132.0,3.768939393939390
4333,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,1152.0,3.90234375
4334,4425,Howling III: The Marsupials (1987),Comedy|Horror,208.0,1.625
4335,4426,Kiss Me Deadly (1955),Film-Noir,483.0,3.920289855072460
4336,4427,"Lion in Winter, The (1968)",Drama,1633.0,4.050214329454990
4337,4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,285.0,3.5982456140350900
4338,4429,Moby Dick (1956),Drama,418.0,3.6148325358851700
4339,4430,Popcorn (1991),Horror,75.0,2.4
4340,4431,Rembrandt (1936),Drama,47.0,3.372340425531920
4341,4432,Sweet Smell of Success (1957),Drama|Film-Noir,789.0,4.076679340937900
4342,4433,Written on the Wind (1956),Drama,216.0,3.787037037037040
4343,4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,91.0,3.2472527472527500
4344,4435,Colonel Redl (Oberst Redl) (1985),Drama,49.0,3.3979591836734700
4345,4436,Obsession (1976),Mystery|Thriller,162.0,3.419753086419750
4346,4437,Suspiria (1977),Horror,910.0,3.6142857142857100
4347,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,399.0,3.710526315789470
4348,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,237.0,3.609704641350210
4349,4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,489.0,3.585889570552150
4350,4441,Game of Death (1978),Action,244.0,3.2418032786885200
4351,4442,"Last Dragon, The (1985)",Action|Comedy|Drama,280.0,3.1625
4352,4443,Outland (1981),Action|Sci-Fi|Thriller,1033.0,3.378509196515010
4353,4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,601.0,3.6980033277870200
4354,4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,115.0,2.4478260869565200
4355,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,6362.0,3.1352562087393900
4356,4447,Legally Blonde (2001),Comedy|Romance,8859.0,3.173665199232420
4357,4448,"Score, The (2001)",Action|Drama,4130.0,3.477966101694920
4358,4449,Adanggaman (2000),Drama,26.0,3.076923076923080
4359,4450,Bully (2001),Crime|Drama|Thriller,852.0,3.4348591549295800
4360,4451,Jump Tomorrow (2001),Comedy|Drama|Romance,97.0,3.5
4361,4452,Made (2001),Comedy,1006.0,3.235089463220680
4362,4453,Michael Jordan to the Max (2000),Documentary|IMAX,158.0,3.0727848101265800
4363,4454,More (1998),Animation|Drama|Sci-Fi|IMAX,181.0,3.8812154696132600
4364,4455,Thrill Ride: The Science of Fun (1997),Adventure|Documentary|IMAX,10.0,3.15
4365,4456,Haunted Castle (2001),Animation|Horror|IMAX,17.0,2.9411764705882400
4366,4457,All Access (2001),Documentary|Musical|IMAX,9.0,3.0555555555555600
4367,4458,Africa: The Serengeti (1994),Documentary|IMAX,197.0,3.83248730964467
4368,4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX,89.0,3.443820224719100
4369,4460,Encounter in the Third Dimension (1999),IMAX,30.0,2.533333333333330
4370,4461,Siegfried & Roy: The Magic Box (1999),Documentary|IMAX,32.0,1.953125
4371,4462,18 Again! (1988),Comedy|Fantasy,301.0,2.4551495016611300
4372,4463,1969 (1988),Drama|War,124.0,2.717741935483870
4373,4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,1317.0,3.4430523917995400
4374,4465,"Accused, The (1988)",Drama,1705.0,3.7340175953079200
4375,4466,Above the Law (1988),Action|Crime|Drama,624.0,2.8044871794871800
4376,4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,3377.0,3.608084098312110
4377,4468,Apartment Zero (1988),Drama|Thriller,194.0,3.5438144329896900
4378,4469,Appointment with Death (1988),Crime|Mystery,66.0,3.1742424242424200
4379,4470,Ariel (1988),Drama,236.0,3.7139830508474600
4380,4471,Arthur 2: On the Rocks (1988),Comedy|Romance,432.0,1.9606481481481500
4381,4472,Bad Dreams (1988),Horror|Thriller,77.0,2.357142857142860
4382,4473,Bat*21 (1988),Drama|War,322.0,3.2748447204968900
4383,4474,Beaches (1988),Comedy|Drama|Musical,1337.0,3.139117427075540
4384,4475,"Beast of War, The (Beast, The) (1988)",Drama|War,179.0,3.494413407821230
4385,4476,Big Business (1988),Comedy,324.0,2.9691358024691400
4386,4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy,830.0,2.444578313253010
4387,4478,Biloxi Blues (1988),Comedy|Drama,1100.0,3.3486363636363600
4388,4479,Bird (1988),Drama|Musical,333.0,3.6126126126126100
4389,4480,"Blob, The (1988)",Horror|Sci-Fi,764.0,2.6956806282722500
4390,4481,"Boost, The (1988)",Drama,72.0,3.111111111111110
4391,4482,"Bright Lights, Big City (1988)",Drama,341.0,2.7360703812316700
4392,4483,Caddyshack II (1988),Comedy,731.0,2.084815321477430
4393,4484,Camille Claudel (1988),Drama,237.0,3.654008438818570
4394,4485,Casual Sex? (1988),Comedy,278.0,2.3741007194244600
4395,4486,Clean and Sober (1988),Drama,283.0,3.3392226148409900
4396,4487,Cocktail (1988),Drama|Romance,2241.0,2.775546630968320
4397,4488,Colors (1988),Action|Crime|Drama,1057.0,3.3429517502365200
4398,4489,Coming to America (1988),Comedy|Romance,4308.0,3.494661095636030
4399,4490,"Couch Trip, The (1988)",Comedy,141.0,2.6631205673758900
4400,4491,Criminal Law (1988),Thriller,58.0,2.956896551724140
4401,4492,Critters (1986),Comedy|Sci-Fi,794.0,2.7374055415617100
4402,4493,Critters 2: The Main Course (1988),Comedy|Horror|Sci-Fi,352.0,2.242897727272730
4403,4494,Critters 3 (1991),Comedy|Sci-Fi,267.0,1.9719101123595500
4404,4495,Crossing Delancey (1988),Comedy|Romance,556.0,3.6591726618705000
4405,4496,D.O.A. (1988),Film-Noir|Mystery|Thriller,568.0,3.199823943661970
4406,4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,173.0,2.53757225433526
4407,4498,"Dead Pool, The (1988)",Action|Crime|Thriller,930.0,3.1580645161290300
4408,4499,Dirty Rotten Scoundrels (1988),Comedy,3999.0,3.67629407351838
4409,4500,Drowning by Numbers (1988),Comedy|Drama,325.0,3.773846153846150
4410,4501,"Elvira, Mistress of the Dark (1988)",Comedy|Horror,413.0,2.671912832929780
4411,4502,Ernest Saves Christmas (1988),Children|Comedy,732.0,2.046448087431690
4412,4503,Everybody's All-American (1988),Romance,159.0,2.9371069182389900
4413,4504,Feds (1988),Comedy,203.0,2.5123152709359600
4414,4505,For Keeps (1988),Drama|Romance,155.0,2.767741935483870
4415,4506,Frantic (1988),Crime|Mystery|Thriller,1029.0,3.369290573372210
4416,4507,Fresh Horses (1988),Drama,48.0,1.8020833333333300
4417,4508,Gorillas in the Mist (1988),Drama,1427.0,3.493342676944640
4418,4509,"Great Outdoors, The (1988)",Comedy,813.0,3.2509225092250900
4419,4510,Heartbreak Hotel (1988),Comedy,63.0,2.642857142857140
4420,4511,High Spirits (1988),Comedy,170.0,2.597058823529410
4421,4512,Hot to Trot (1988),Comedy,148.0,2.135135135135140
4422,4513,"House on Carroll Street, The (1988)",Thriller,67.0,3.074626865671640
4423,4514,Howling IV: The Original Nightmare (1988),Horror,135.0,1.885185185185190
4424,4515,Imagine: John Lennon (1988),Documentary,429.0,3.7517482517482500
4425,4516,Johnny Be Good (1988),Comedy,272.0,2.2996323529411800
4426,4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,304.0,3.3996710526315800
4427,4518,"Lair of the White Worm, The (1988)",Horror,521.0,2.920345489443380
4428,4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,1936.0,3.2463842975206600
4429,4520,License to Drive (1988),Comedy,468.0,2.6164529914529900
4430,4521,Little Nikita (1988),Drama,183.0,3.1256830601092900
4431,4522,Masquerade (1988),Mystery|Romance|Thriller,154.0,3.2759740259740300
4432,4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,499.0,3.627254509018040
4433,4524,Moon Over Parador (1988),Comedy,343.0,2.9402332361516000
4434,4525,Moving (1988),Comedy,129.0,2.8255813953488400
4435,4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,968.0,2.4798553719008300
4436,4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,157.0,2.2929936305732500
4437,4528,Off Limits (1988),Action|Thriller|War,54.0,2.9074074074074100
4438,4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,664.0,3.690512048192770
4439,4530,Permanent Record (1988),Drama,55.0,3.0545454545454500
4440,4531,Red Heat (1988),Action,879.0,2.806029579067120
4441,4532,Return of the Living Dead Part II (1988),Comedy|Horror,366.0,2.739071038251370
4442,4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,1081.0,3.3691026827012000
4443,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,275.0,3.250909090909090
4444,4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,1099.0,3.7256596906278400
4445,4536,Rocket Gibraltar (1988),Drama,53.0,3.3679245283018900
4446,4537,Running on Empty (1988),Drama,519.0,3.71868978805395
4447,4538,Salome's Last Dance (1988),Comedy|Drama,51.0,3.411764705882350
4448,4539,Salsa (1988),Musical|Romance,42.0,2.011904761904760
4449,4540,Satisfaction (a.k.a. Girls of Summer) (1988),Comedy|Drama|Romance,120.0,2.4291666666666700
4450,4541,"Serpent and the Rainbow, The (1988)",Horror,771.0,3.2172503242542200
4451,4542,Shakedown (1988),Action,46.0,2.619565217391300
4452,4543,Shoot to Kill (1988),Action|Adventure,281.0,3.2793594306049800
4453,4544,Short Circuit 2 (1988),Comedy|Sci-Fi,1541.0,2.5022712524334800
4454,4545,Short Circuit (1986),Comedy|Sci-Fi,3194.0,3.1313400125234800
4455,4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,1355.0,3.9708487084870800
4456,4547,Stormy Monday (1988),Crime|Drama,84.0,3.1904761904761900
4457,4548,Sunset (1988),Action|Comedy|Thriller|Western,56.0,2.7142857142857100
4458,4549,Sweet Hearts Dance (1988),Drama,38.0,2.9473684210526300
4459,4550,Switching Channels (1988),Comedy,86.0,2.61046511627907
4460,4551,"Telephone, The (1988)",Comedy,41.0,1.829268292682930
4461,4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,479.0,3.4457202505219200
4462,4553,They Live (1988),Action|Sci-Fi|Thriller,1568.0,3.565051020408160
4463,4554,To Kill a Priest (1988),Drama,18.0,3.111111111111110
4464,4555,Torch Song Trilogy (1988),Comedy|Drama|Romance,434.0,3.834101382488480
4465,4556,Track 29 (1988),Drama|Mystery,52.0,2.8846153846153800
4466,4557,Tucker: The Man and His Dream (1988),Drama,906.0,3.448675496688740
4467,4558,Twins (1988),Comedy,2984.0,2.805797587131370
4468,4559,Vice Versa (1988),Comedy,344.0,2.5130813953488400
4469,4560,Watchers (1988),Horror|Sci-Fi,133.0,2.4661654135338300
4470,4561,Waxwork (1988),Comedy|Horror,207.0,2.8381642512077300
4471,4562,Without a Clue (1988),Comedy|Mystery,307.0,3.51628664495114
4472,4563,Young Einstein (1988),Comedy,848.0,2.61438679245283
4473,4564,Always (1989),Drama|Fantasy|Romance,1072.0,3.2868470149253700
4474,4565,American Ninja (1985),Action|Adventure,564.0,2.347517730496450
4475,4566,American Ninja 2: The Confrontation (1987),Action|Adventure,268.0,2.0205223880597000
4476,4567,American Ninja 3: Blood Hunt (1989),Action|Adventure,183.0,1.9398907103825100
4477,4568,Best of the Best (1989),Action,294.0,2.9642857142857100
4478,4569,Best of the Best 2 (1993),Action,147.0,2.377551020408160
4479,4570,"Big Picture, The (1989)",Comedy|Drama,296.0,3.3158783783783800
4480,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,8420.0,3.364726840855110
4481,4572,Black Rain (1989),Action|Crime|Drama,1145.0,3.125764192139740
4482,4573,Blaze (1989),Comedy|Drama,195.0,3.1256410256410300
4483,4574,Blind Fury (1989),Action|Thriller,340.0,2.975
4484,4575,Breaking In (1989),Adventure|Comedy,69.0,3.181159420289860
4485,4576,C.H.U.D. II - Bud the Chud (1989),Comedy|Horror,66.0,1.9621212121212100
4486,4577,Casualties of War (1989),Drama|War,732.0,3.3551912568306000
4487,4578,Chances Are (1989),Comedy|Romance,433.0,3.227482678983830
4488,4579,Cookie (1989),Comedy|Crime,66.0,2.6818181818181800
4489,4580,Cyborg (1989),Action|Sci-Fi,525.0,2.2876190476190500
4490,4581,Dad (1989),Drama,116.0,3.189655172413790
4491,4582,Dead Bang (1989),Thriller,77.0,2.4740259740259700
4492,4583,Disorganized Crime (1989),Action|Comedy,93.0,2.978494623655910
4493,4584,Dream a Little Dream (1989),Comedy|Drama|Romance,244.0,2.668032786885250
4494,4585,"Dream Team, The (1989)",Comedy,459.0,3.2167755991285400
4495,4586,"Dry White Season, A (1989)",Drama|Thriller,115.0,3.4565217391304300
4496,4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,1500.0,2.7373333333333300
4497,4588,Eddie and the Cruisers II: Eddie Lives! (1989),Drama|Musical,138.0,2.25
4498,4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,528.0,3.159090909090910
4499,4590,Enemies: A Love Story (1989),Drama,130.0,3.5615384615384600
4500,4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,544.0,3.2674632352941200
4501,4592,"Experts, The (1989)",Comedy,69.0,2.2028985507246400
4502,4593,Family Business (1989),Comedy,277.0,2.8267148014440400
4503,4594,Farewell to the King (1989),Action|War,60.0,2.9166666666666700
4504,4595,Fat Man and Little Boy (1989),Drama,296.0,3.393581081081080
4505,4596,The Girl in a Swing (1988),Drama|Romance,38.0,2.8026315789473700
4506,4597,Gleaming the Cube (1989),Action|Drama|Mystery,310.0,2.770967741935480
4507,4598,Going Overboard (1989),Comedy,114.0,2.1271929824561400
4508,4599,Great Balls of Fire! (1989),Drama,585.0,3.0128205128205100
4509,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,333.0,3.036036036036040
4510,4601,Happy Together (1989),Drama|Romance,61.0,3.442622950819670
4511,4602,Harlem Nights (1989),Comedy|Crime|Romance,455.0,2.7252747252747300
4512,4603,Her Alibi (1989),Comedy|Romance,418.0,2.574162679425840
4513,4604,Homer & Eddie (1989),Drama,16.0,2.40625
4514,4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,401.0,3.576059850374070
4515,4606,Immediate Family (1989),Drama,54.0,3.0185185185185200
4516,4607,In Country (1989),Drama,82.0,3.182926829268290
4517,4608,"Innocent Man, An (1989)",Crime|Drama,132.0,3.0795454545454500
4518,4609,Jacknife (1989),Drama,128.0,3.296875
4519,4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,251.0,2.818725099601590
4520,4611,Johnny Handsome (1989),Crime|Drama,138.0,2.6847826086956500
4521,4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama,576.0,3.7977430555555600
4522,4613,K-9 (1989),Action|Comedy|Crime,770.0,2.5396103896103900
4523,4614,Kickboxer (1989),Action,617.0,2.7974068071312800
4524,4615,Last Exit to Brooklyn (1989),Drama,199.0,3.399497487437190
4525,4616,Lean on Me (1989),Drama,1678.0,3.722884386174020
4526,4617,Let It Ride (1989),Comedy,237.0,3.257383966244730
4527,4618,Leviathan (1989),Horror|Sci-Fi|Thriller,596.0,2.6375838926174500
4528,4619,Little Monsters (1989),Comedy,360.0,2.765277777777780
4529,4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller,215.0,2.6790697674418600
4530,4621,Look Who's Talking (1989),Comedy|Romance,3513.0,2.6527184742385400
4531,4622,Loverboy (1989),Comedy,294.0,2.697278911564630
4532,4623,Major League (1989),Comedy,3662.0,3.4847078099399200
4533,4624,Meet the Feebles (1989),Animation|Comedy|Musical,827.0,3.373639661426840
4534,4625,Millennium (1989),Drama|Sci-Fi|Thriller,342.0,2.763157894736840
4535,4626,Miracle Mile (1989),Drama|Romance|Sci-Fi,269.0,3.492565055762080
4536,4627,Miss Firecracker (1989),Comedy,195.0,3.217948717948720
4537,4628,New York Stories (1989),Comedy|Drama,627.0,3.3205741626794300
4538,4629,Next of Kin (1989),Action|Crime|Thriller,316.0,2.4794303797468400
4539,4630,No Holds Barred (1989),Action,196.0,1.9770408163265300
4540,4631,Old Gringo (1989),Drama,53.0,2.7452830188679200
4541,4632,"Package, The (1989)",Action|Thriller,180.0,3.2111111111111100
4542,4633,Parents (1989),Comedy|Drama|Horror,217.0,3.1912442396313400
4543,4634,Penn & Teller Get Killed (1989),Adventure|Comedy,228.0,3.1600877192982500
4544,4635,Pink Cadillac (1989),Action|Comedy|Drama,402.0,2.3333333333333300
4545,4636,"Punisher, The (1989)",Action,608.0,2.34375
4546,4637,Red Scorpion (1989),Action,188.0,2.132978723404260
4547,4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,6668.0,2.645620875824840
4548,4639,America's Sweethearts (2001),Comedy|Romance,3841.0,2.8513407966675300
4549,4640,Brother (2000),Action|Crime|Thriller,583.0,3.555746140651800
4550,4641,Ghost World (2001),Comedy|Drama,6035.0,3.7795360397680200
4551,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,2505.0,3.8003992015968100
4552,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,8524.0,2.7332824964805300
4553,4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,599.0,3.7537562604340600
4554,4645,Cure (1997),Crime|Horror|Thriller,202.0,3.462871287128710
4555,4646,Greenfingers (2000),Comedy|Drama,389.0,3.660668380462730
4556,4647,Jackpot (2001),Drama,29.0,2.6206896551724100
4557,4648,"Monkey's Mask, The (2000)",Crime|Mystery,14.0,2.7142857142857100
4558,4649,Wet Hot American Summer (2001),Comedy,772.0,3.3957253886010400
4559,4650,Relentless (1989),Thriller,58.0,2.663793103448280
4560,4651,Renegades (1989),Action,59.0,2.2966101694915300
4561,4652,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi,213.0,1.9647887323943700
4562,4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,103.0,2.9223300970873800
4563,4654,Road House (1989),Action|Drama,1158.0,2.737910189982730
4564,4655,Romero (1989),Drama,173.0,3.699421965317920
4565,4656,Rosalie Goes Shopping (1989),Comedy,40.0,3.2125
4566,4657,Rude Awakening (1989),Comedy,82.0,2.3597560975609800
4567,4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,335.0,3.6552238805970100
4568,4659,Scandal (1989),Drama,181.0,3.207182320441990
4569,4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,94.0,3.047872340425530
4570,4661,Sea of Love (1989),Crime|Drama|Thriller,1081.0,3.5046253469010200
4571,4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,733.0,3.1159618008185500
4572,4663,She's Out of Control (1989),Comedy,204.0,2.4362745098039200
4573,4664,Shirley Valentine (1989),Comedy|Romance,474.0,3.600210970464140
4574,4665,Shocker (1989),Horror,282.0,2.4343971631205700
4575,4666,Skin Deep (1989),Comedy,171.0,2.5350877192982500
4576,4667,Slaves of New York (1989),Drama,47.0,2.75531914893617
4577,4668,Some Girls (1988),Comedy|Drama|Romance,43.0,3.5813953488372100
4578,4669,Stepfather II (1989),Horror|Thriller,136.0,2.110294117647060
4579,4670,"Stepfather, The (1987)",Horror|Thriller,352.0,3.143465909090910
4580,4671,Sweetie (1989),Drama,104.0,3.293269230769230
4581,4672,"Tall Guy, The (1989)",Comedy|Romance,344.0,3.3488372093023300
4582,4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,1942.0,2.7157569515962900
4583,4674,Tap (1989),Drama,88.0,2.9886363636363600
4584,4675,Three Fugitives (1989),Action|Comedy,454.0,2.7962555066079300
4585,4676,Troop Beverly Hills (1989),Comedy,791.0,2.3147914032869800
4586,4677,Turner & Hooch (1989),Comedy|Crime,2461.0,2.8715969118244600
4587,4678,UHF (1989),Comedy,1872.0,3.478899572649570
4588,4679,Uncle Buck (1989),Comedy,2638.0,3.2670583775587600
4589,4680,Vampire's Kiss (1989),Comedy|Fantasy|Horror,226.0,2.938053097345130
4590,4681,"War of the Roses, The (1989)",Comedy|Drama,2202.0,3.1537238873751100
4591,4682,Warlock (1989),Action|Horror,656.0,2.794969512195120
